text,Label
payu limau nipis dapatnya hantu google,0
habar hantu parsugihan nang ada di marabahan jar pendapat buhan pian kayapa bujur jua kah,0
habar limau nipis ke pintu,0
behera taungut ujar min ai sambil mamikirakan bulanan jar,0
iya habar kaya tahi manakutani urang haja,0
habar handak babini tapi gagal tarus kayapa kisahnya min,0
sunyi nah,0
kada payu banar ai kaina lamun bakso kada balimau kuit,0
duniawi jua,0
hantu awak saparu,0
rumah ulun hari hari dikatuki urang,0
gagal mangaji sugih min ai,0
musim hujan banyak urang nikahan,0
bujuran kah habar karamput kisahnya,0
napa kisahnya kada tahu habar apa apa nah kisah akan pang buhannya,0
malam tadi jam 12 itu min ai ada urang mangatuk lawang kada pakai kapala,0
kadada baisi grup,0
lamun mangatuk lawang pakai kapala biru kapala sanak ai,0
hantu mangatuk,0
babuhan pengabdi kastan,0
payu banar limau nipis,0
hantu itu dasar bujur ada tapi nang mamakan ka manusia itu saurang kada parcaya am nah,0
anu jar,0
di grup WA rami banar bujur jua jah ujar unda padahi habar karamput makan dikaluarakan pada grup jaka sakaliakan haja curit haja ulun di KK han kengalihan mamadahi ujar urang habar karamput,0
bisa banar me Hollywood hantunya,0
hantu siapa nang lapas tulung lah dikondisiakan nang ampunnya,0
pamadaman listrik malam ini tangah malam sampai subuh kaitu pang habarnya,0
kawan handak banikahan,0
di Rantau habis limau nipis,0
limau nipisnya acil amang,0
bawang habang 12 ribu saparapat turun sadikit,0
kawan bahabar di WA maka di grup si anu handak kawin ujar uma langsung lamah imabh mambaca,0
lamun bakajian tuntung lah sudah,0
payu banar hari ini ulun bajual limau nipis mambuka jualan nah adakah nang handak,0
kawanan handak mangatuk lawang jua ujar habar mambawai malunta,0
limau kuit kada payu dapatnya limau nipis,0
ujarnya andaki rapun limau nipis ujar,0
lamunnya hantunya kawa mangatuk lawang baik bawa akan papukul haja atau parang panjang tahu rasa,0
ayo siapa nang handak nukar limau nipis nah tampulu masih banyak,0
ulun parcaya haja pang soalnya limaunya ujar guru Bakhier kalo di rumah ada baisi limau nipis niscaya gin kada hakun masuk,0
apa habarnya ujar,0
mama ulun maka habut min ai baisukan mancari limau nipis ka pasar,0
habarnya kada jalas itu haja dulu habarnya,0
cucuk ai tadi kapasar urang hibak bajual limau nipis,0
kaya rajin jua,0
mulai zaman pakai HP BB model kaini dikaramputinya,0
nangapa labih parcaya limau nipis pada lawan Allah nang salalu ada manjaga,0
lamun ayat kursi kada mampan jua tawak akan kursinya jua,0
negara kita ini karas mangaji sugih haja kada lulus maginnya ai mangaji baulah SIM awam ada nang lulus cara lain ya batimbak pang makanya padahi sidin batimbak haja lamun kada pakai urang dalam biar lulus mangaji sugihnya,1
kada baampihan razia vaksin di Pal 7 min ai nah itu marma pada mariaban lagi,0
karamputi urang ujar min ai,0
palecehan ngaran baik,0
limau nipis balarang,0
ada habar banua hantunya sampai pekauman ujar,0
mama ulun maka sudah nukar limau nipis,0
hantunya lihum ujar min ai,0
bah lah kadada napa napa,0
limau nipis di laboratorium kada ingat mambawa,0
uyuh kasian kami nang baranakan halus,0
anu min ai dajjal mangatuk lawang bacarian pengikut ujar,0
mambuka grupnya gin kada sayang kuota,0
wayah ini hantunya takutan lawan manusia,0
habut kahantuan lagi urang mang ai itu haja dulu habarnya,0
urang mangatok lawang pas dibuka kadada urang nya dilihati dibawah ada amplop betulisan esok kami ambil,0
hantu di Bati bati,0
gegara habar ini timbul tatangga ulun tadi bakirim limau nipis pas saljuran nukar camilan,0
diwaluhinya,0
hanyar tahu nah lawan isi komennya kabanyakan menguya limau apa hubungannya lawan limau lawan hantu,0
habar limau,0
kadada ngitu lawas hudah videonya,0
bungul,1
makanya lamun handak sugih bagawi,0
batambah pulang dosa nang pamulaan maulah habar karamput,0
teknik marketingnya harat,0
kabun limau nipis pian barapa ikung manjagai kak,0
habar pahantuan,0
limau nipis balarang,0
hantunya diulah ulah hahantua haja,0
habar karamput,0
habar urang mangaji sugih lawan habar kuyang,0
apa apakah lucu lalu,0
habar hantu karamput,0
ada habar mangaji pasugihan jar,0
maling wahini S3 marketing,0
gambarnya dapatan di google jua,0
larang limau nipis wayah ini,0
saham limau nipis banaik,0
sakalinya foto dapat di google,0
100 sakilo limau jiwa badagang unda mehamuk,0
lamun ulun rancak malihat hantu rambut api sakitaran Pal 1 sampai Pal 5 bila jam 3 subuh,0
kadada habar baraziaan kah,0
habarnya lamun limau nipis takana mata padih,0
sabanjaran kana karamputi dapatnya,0
ayat kursi kada mampan ujar hantunya kristen,0
turun haraga diri hantu iyakah,0
Alhamdulillah tumatan ada habar karamput itu limau nipis unda payu tarus mudahan ai kadada lagi habar dusta nang kaya itu jadi ambil palajarannya haja sanak lah,0
min ujah ading ulun ada nang dikatuk pulang malam tadi ujar di Kelayan min Kelayam A min ai,0
limau nipis lawan limau kuit habis kadada lagi disadiakan dimakanan soto lawan sop ujar min ai,0
jariangau putik ujar sidin,0
aku hanyar banar nonton sceror yg mempaku pohon pakai limau nipis kada lawas habar grub yg kada kada ja lalu pada padanya basadia limau nipis,0
"unda hanyar malihat sceror nang mamaku rapun pakai limau nipis, kada lawas habar grup nang kada kada haja lalu pada padanya manukar limau nipis",0
jadi hantu gagal manjalani ilmu mangatuki rumah urang,0
habar limau nipis min ai,0
urang babagi undangan kawinan min ai,0
habar karamput,0
wadah ulun ada jua bakatuk lawang di jandila kadada urangnya pas ulun bukai dasar kadada marinding ai awak ulun ini sakalinya ada amplop batulisan isuk diambil,0
Vaksinasi di Program Pemerintah nang bangaran BULAN IMUNISASI ANAK NASIONAL (BIAN) nang mana kanakan nang balum ba imunisasi lajui diimunisasi dan vaksin campak pas umum 9 bulan sampai 12 tahun,0
haur kisah hantu haja di grup WA,0
kadada habar apa apa soalnya grup WA sunyi kaya kuburan,0
baca komen ini,0
jangan mamikirakan habar nang kada jalas jakanya mikirakan gawian haja nang dipikirakan hari raya parak sudah,0
kada tahu habar urang kahantuan cucuk ai pas manukar bensin di warung ditawari sidin limau nipis dalam hati hanyar sadar nangapa hubungannya bensin lawan limau nipis cucuk manawari lamun kisahnya kaitu,0
hantu wani lawan babacaan Al Quran tapi bila disimbur lawan banyu panas inya bukah,0
nah ini,0
buncu lain panggung nang kada kalihatan,0
kadada samuaan nang babau arab adalah caramin agama islam kaya itu kah,0
subhanallah musik maulah urang kada ingat apa apa kada ingat kayapa acara digawi jin tatawa malihat ini,0
sabanarnya kita barataan sama haja pendosa cukup saling maingatakan wan mandoakan haja mudahan salalu jadi urang nang labih baik,0
nangapa manyawer itu makalahan jadi kabiasaan nang malainakan itu bajunya haja kalakuannya sama haja lawan nang di atas panggung bajoget lawan pakaian handap miris ban truk lamun kaini,0
lamun ditagur balaluan haja disambat wahabi nang managur,1
kurang labih badangdutan balain disambatannya haja,0
astagfirullah jangan diumpati ading adinglah sidin lagi khilaf itu ujar guru kada bulih binian kaluar rumah kalo kadada nang panting,0
unda kira dahulu gambus itu bujur nang islami kadada bajogetnya kadada sawernya sakalinya unda salah kurang labih lawan dangdutan balain ngarannya haja,0
tahanyut tabawa suasana ujar uma musik hanyut barangnya,0
"hanyut tabawa suasana ujar buhan sidin lamun handak jagjigjug itu naik di Pal 4,5 buka haja nang kadada manangati situ",0
di mana pulang nang ini tambuk,1
kaluar am aslinya kada manahan jua,0
nang tuha mahuluakan kada supan kah lawan umur,0
pada dasarnya,0
sawer sawer,0
unda kira gambus sakalinya lumbus,0
ini main basaweran duit pangantin ngarannya lain MTQ lagi kaluar jalur MTQ,0
aduh nah kada paham lagi ulun,0
siapakah nang salah unda kada tahu,0
kada salah nang salah itu lamun bamusikan pas khatib lagi khutbah,0
beh amang sawer banar,0
dasar kada baadab lalu kakanakan wahini,1
biar dijalasakan nang bujur tatap ai sudah manyupani Banjar,0
liwar kai haji,0
wajar haja pang nang anum bara bere lamun nang tuha mauluakan bajodet basaweran diganang umur itu acara MTQ lain acara badangdutan di mana adabnya di acara MTQ bajoget sambil manyawer biar sudah tuntung acara tatap kada pantas jua manyupani haja,0
asa supan malihat acil paman bajogetan di acara agama,0
khilaf ujar dikira saruan bakawinan,0
jadi dangdutan biar musik gambus nasib haja lagi,0
bapangantinan pinanya,0
siang baibadah malam sudah ai lamum kaini dalam kuburan urusan masing masing,0
sawer sawer habisakan duitnya,0
habis manjasalakan nang bujur kaluar pulang video nang lain viral jua,0
astagfirullah supan,0
apanih acara panutupan MTQ di Mataraman,0
nangapa unda marasa supan malihat video ini,0
pahaji hati hati umanya malihat di rumah saklinya manyawer artis di MTQ,0
ini nang disambat hati bazikiri awak umpat bagoyang,0
sawer tarus mang ai kada tahu nang bini mauk mamikirakan kada baisi baras kada baisi minyak,0
astagfirullah hal adzim maka basaweran pulang,0
dunia tuha sudah kada anih lagi,0
sawer tarus ji musabaqah tilawatil dangdut,0
tulak ka masjid babaju muslim batapih bakupian kisah tatamu kawan basaliman iih banar kalihatannya sakalinya bajual barang,1
makanya ujar kuitan maasi bila tuntung acara balaluan bulikan haja paraya bakawan pina kada mangaruan apa lagi bamusikan dimuka masjid bajoget supannya kada disandang saurangan,0
dipadahi sudah bulikan ujar nang tuhanya,0
di mana gerang tampat kajadiannya ini maka di Kalsel today camuh kai malihat,0
nang panting lagunya bahasa Arab bagus haja sudah,0
maka dilihat tumatan bajunya kaya baju buhan tuan rumah pang tahu am pulang lah lamun kada salah jua,0
kaya urang bapangantinan nah,0
cucuk haja jadi bara bara biri biri imbahnya,0
aduh aduh aduh,0
tokoh masyarakatnya kah itu,0
jadi balabihan wan maulah kada ingat buhan panitia mananggungnya itu,0
unda kira apa,0
ini nang maulah haram itu,0
videonya limpatan pada video nang viral pamulaan ini acara hiburan pangantinan lain hiburan MTQ,0
Nah rusak banar sudah apa maka kaitu,0
bajugitan pulang aduh iya sudah ini,0
banyak baisi duit alhamdulillah,0
camuh,0
malihati haja asa unda anaknya malihat abahnya,0
urang bisanya manyambati haja kaya warga +62 dasar nang kaya ini,0
hanyut tabawa suasanan kada singhaja ujar,0
aduh maras,0
baik badiam haja gin,0
dikiranya pangantinan kalo,0
kada ingat mati lagi pinanya sidin bakumpul pulang lakian wan binian,0
tambahi lagi,0
mudahan nang umpatan mananggung balanya kasian sudah sakabupatenan bahkan sekalimantanan mananggung supan,0
tanda tanda akhir Minggu,0
lamun sudah kaini apakah bujur ujar urang musik tuh haram,0
khilaf napa itu sampai turun kabawah panggung,0
asek nang di hujung sana siap bajoget,0
tambah barami am kaluar video ini,0
uma musik,0
sawer paman,0
jangan dibolehakan lagi sudah,1
bajoget banar paman,0
saiton nirozim takumpulan,1
raminya ih,0
kai maayak banar,0
jika ingin menguasai orang bodoh bungkuslah sesuatu yang batil dengan agama ujar  Ibnu Rusyd,0
kalumpuk oknum,0
kayaknya kita dasar di akhir zaman kaya tabulik kalakuakn urang urang zaman jahiliyah ya Allah lindungan wan baiki kalakuan kami,0
tapacul kupiah haji bungul banar,0
astagapit,0
nah nang ini bid'ah,0
dangdut arab basaweran pulang kayaknya lamun bahasa arab itu islami am kalo lah sudah astagfirullah,0
bubuhan nang badiri itu maantri minyak ah,0
dasar banaran kada tahu diri,0
kaluarganya pasti bangga banar malihat video ini bukahan langsung malaikatnya,0
kada kawa manahan godaan setan,0
hanyut dalam isi haja sorangan,0
batulisan haja di atas panggung lil syi'aril islam nang kaini lah aslinya,0
salajur manyalajur kah kisahnya,0
manyupani paguruan Banjar kada lawas ada itu turun bala,0
islam KTP sakalinya,0
kada manahan jua pak haji dapat biduan dangdut padahal hanyar mambaca Al Quran langsung ai manyawer lawas kada baramian lawan dunia ujah,0
kada sasuai,0
mantap,0
baju pina sama haja pang nang manyawer kayaknya nang itu panitia acara,0
dikira bahasa Arab asa iya haja sudah,0
klub malam kah nang itu,0
mamasan bara bere adakah,0
lamun MTQ batunggal acara MTQ haja lamun handak pentas seni pentas seni haja wajar haja lamun ada gambus lawan japin jangan dicampur kaduanya iya camuh jadinya,0
kalu imbahnya sakit pinggang,0
ada timbul di GTV habarnya,0
ujar guru sudah dipadahi padahal Al Quran jangan dilomba akan supaya kada katulahan,0
ayak sani,0
kita ini sabarataan pandosa jangan kisah suci urang bila tasalah ditagur jangan manambahi manyupanakan mambuka aib urang kalu aib saurang dibilak urang kayapa rasanya balajar gasan sadar diri karena sadar diri itu panting jangan diri urang haja nang dinilai diri saurang kayapa jua sabarataan itu babulik lawan diri masing masing,0
bakawinan pinanya ini lah paman,0
lamun acara sunatan ayuja ini acara nang ada hubungannya lawan babacaan ayat suci wan syiar agama. Nangapa jadi batandik,0
"biar sudah dijalasakan nang bujur bamusikan imbah acara tapi panggung, latar balakang lawan nang bajoget ini kira kira siapakah lawan ini masih di sakitaran tampat MTQ",0
astagfirulllah kada sasuai lawan acara,0
lihati pang,0
biduannya balilihat jua turun ka kampung urang pina baju batik lamun di atas panggung haja parai ujar,0
kada samuaan lagu arab itu bamakna religi lah,0
nang bajoget banyak urang tuha ini negeri +62 kurang hiburan banyak nang pusang lawan kehidupan di negeri antah berantah nang kada manantu sampai basandal japit ditilang,0
nang tuhanya umpat jua sekalinya,0
bingung malaikat mancatat amal apa lah ujar ini kada jalas masuk kamana,0
untung kada basaweran biasanya ada jua musik gambus habis itu basaweran,0
mambari takutan bahkan konser slipknot haja kalah dapatnya ini,0
biduannya kada usah jadi saksi gasan barataan supaya tuntung,0
kasian,0
kada lulus sensor,0
tatawa haja gin,0
tulung jangan diposting lagi ulun nang warga Martapura supan banar malihat,0
bagusnya kada usah diposting lagi gin nang kaya ini maulah saurang bapikir nang kada bagus haja sudah cukup sampai ini haja sudah minta maaf jua pihak nang takait kada usah di tandai kamana mana malah maulah kada bagus hujungnya,0
tasarah buhan pian haja,0
unda kira kakanakan samuaan di situ,0
dalam pulang banyu kaini,0
nah katahuan sudah,0
kupiahnya umpat jua bajoget,0
ya Allah nang tuhanya mahuluakan ujar urang itu kada baakal,1
kada kawa ai,0
raminya kada tahu di habar unda nah,0
kukira bapangantinan tadi,0
tambahi lagi,0
baingat lawan umur paman,0
bungul,1
acara MTQ ini,0
takajut haja itu kawal ai ujar ujar buhannya jua pang,0
uhuy saweran banyak,0
apa pulang kisahnya ini mamajang nang kaini kada batulisan apa-apa jangan katuju maulah galu nang supan banua jua kaina,0
mambari supan,0
jaka pangantinan ayuja ini MTQ wal ai,0
pian mangaji ulun aruh cuy,0
kayaknya buhannya lapah kadada liburan makanya buhannya maanggap ini hiburan wara gasan maampihakan lapah mudahan jadi palajaran gasan kita barataan,0
nang panting bajoget biar haja kada paham arti lagunya,0
mudahan samuaan sugih kawa naik haji rumah batingkat 5,0
lamun ada nang maubah lagunya lawan lagu bare bere habis am,0
magin kasini magin,0
kada takajut nang dahulu kaini jua,0
ulun kada kawa bapandir,0
kada baadab lalu nah IG grup musik panyanyinya,0
kaluar tarus bukti bukti digital tunggal gimitan,0
babuhan negeri Arab kaini jua bahari tapi pas balum masuk Islam,0
ulun nang malihat nang supan,0
urang tuhannya umpatan jua iya sudah,0
lagu Arab balum tantu islami,0
jaka tahu tulakan kita samalam rami musiknya,0
sawer paman sawer kupiah pacul dahulu,0
besaweran,0
banjir pulang cagarnya,0
mana ini buhan panitia kadada timbulnya kada supanan kah manjalasakan nang bujur di luar gawian panitia,0
manyawer tu urang kajal ka biha biniannya,1
nang tuha jua mahuluakan sakalinya,0
sama haja barataan,0
baju haja gamis kalakuan kaya tahi malihat duit balaluan ha baturun ka bawah lalu haja kada ingatan acara apa astagfirullah,1
siapa nang maisi acara,0
sudah diingati guru jangan bamusik jakanya grup maulid habsy nanh dibawai,0
siapakaha lah nang salah unda kada tahu,0
nah takaluar am nang aslinya,0
MTQ ada sawerannya jua uma maka Kalimantan Selatan jakanya acara bapangantinan ayuha situ handak basaweran tasarah haja,0
unda kira acara bakawinan,0
malihat kaini rasa parak banar sudah kiamat hilang rasa supanan hurmat lawan agama,0
dibuka lawan mangaji pahabisannya lawan party,0
ubuy kada sasuai lawan kalakuan,0
lamun kaini nang maulah sarik,0
diulah picak lawan duit,0
talalu diposting jua nang buruk buruk kaini kayapa kada seIndonesiaan tahu timbul nang buruknya haja,0
uh sidin ai,0
kada waras,1
rusak sudah Kalsel kada kaya dahulu lagi nang kaburiat lawan kota serambi Mekkah wan kota santri barataan marga pemimpinnya lamun pemimpinnya kada bemoral rakyatnya umpatan jua jadi dandaman lawan abah guru sekumpul,0
kada salah nang anum nang tuha jua umpatan,0
masyaAllah sudah gin rasa miris malihat hati nang niat baik tadi acaranya MTQ supan sampai ke lambe sedunia gin malihat ujian nama kota bebaiknya dibari gelar tampat religis jadi nang kaya ini,0
nah jaka kaya ini lagu panutupan MTQ semalam pas banar,0
acara apa,0
habisakan duitnya pak haji sampai baisukan,0
nang tuha jua mambawai jadi kada tasalah nang anum maumoati jangan salahakan gambusnya,0
apakaha nang marasuki nyawa panutupan MTQ di Kabupaten Banjar jadi basweran,0
batangah malaman gambus ditambah manyawer pulang nang baju saragam asa kurang cucuk lamun lain bara bere,0
astagfirullaj panutupan MTQ maka banyanyian lawan bajogetan,0
uma musik,0
wahana akhir bulan,0
waduh kacau kacau,0
kasian kai bajoget kada ingat lagi wan umur,0
baik bila panutupan bamaulidan haja,0
babuat maksiat gaya syariah,1
sudah cukup gin min,0
jangan dihabarakan kamana mana lagi langsung gambusnya haja didatangi,0
bajagoet banar kada baada lalu,0
bara bere,0
manyawer kalo pina banjir pulang,0
maksiat basarubung agama,0
wahana akhir zaman kah ini,0
baingat lah mambari supan nang Tuhan umpatan jua,0
hanyut tabawa suasana ujar ayuja ai musik,0
mambari supan Kabupaten Banjar dan acara MTQ,0
nang manyawer itu lain panitianya lah,0
postting tarus  admin ini tumatan samalam ,0
mambari supan padatuan haja,0
kawa tatawa haja nah,0
ampun maaf minta halal minta ridho dahulu nah lamun acara pangantinan rancak haja malihat hiburan nang kaya ini lamun acara lain kalo lah dasarnya ada di jadwal atau hiburan nang kada direncanakan sabalumnya lah yu,0
kaya anu,0
hayaya ai asa supan unda malihat,0
bungul,1
tanda tanda akhir zaman,0
di luar gawian panita ujar kada kawa ai,0
mambari supan umat Islam haja,0
kawa manyambat astagfirullah haja nah,0
intinya acara mangaji ada binian bajoget,0
karas banar pamainan Belanda gin baundur dapatnya,0
bah nang tuha umpatan jua,0
uma kaya banyanyi di pangantinan artis mana ini patuh dapat saweran,0
basadakah ujar,0
ya Allah supan banar padahal Al Quran nang dibaca mudahan ada dapat palajaran wan jangan tabulik pulang kaina,0
jangan dibariakan lagi kah yu,0
joget banar kada tahu supan kada sadar kaina jadi mayat,0
kiranya kada papa jua lagu Arab nang dinyanyiakan sambil bajoget padahal kada barataan ada unsur Arabnya itu Islam,0
bajoget banar kai,0
janji kada basakian,1
ini organ tunggal ngarannya bujurkah mat nang gasan urang magarik banih di mana gambusnya kadada suaranya kayapa ini nangapa jadi sawat tapilih nang kaini,0
kaina jangan lagi,0
asa supan malihat videonya,0
subhanallah harat banar ini jangan dituruti lah nang lain,0
lamun kaini kisahnya unda kada wani bapandir lagi sudah dunia haja jua,0
kada handak manyahuti haja sudag,0
homa,0
rasa di pangantinan nah,0
jangan kada ingat babasuh tangan,0
hanyut dalam kemesraan ujar ,0
astagfirullah,0
tukang sawer pulang nang kadua disalahakan,0
ampihan sudah banyak haja masih video nang lain,0
habis ini apa pulanglah alasan panitia apakah acara saweran pas di panutupan acara jua pas panitia sudah guringan,0
jalasakan nang bujurnya tapi wadah gasan bakomentar ditutupi kayapa ini,0
kurang hiburan bisa jua ini,0
alhamdulillah Kab Banjar Kecamatan Mataraman jadi viral ,0
kalakuan kaya kada haji,0
asli kaya bapangantinan,0
hahaha pacang dalam pulang banyu,0
sawer syariah,0
salamat manikmati,0
howbalain dangdut mang ae,0
asyik dapat duit,0
panggung MTQ itu,0
tasarah haja,0
tahun kaina pulang kaini lah,0
tuha kada manjamin juar biar bakupiah haji baingat wan umur saurang babaju muslin bajoget manyawer di mana andakan ilmunya siapa nang diumpati kada supan lalu heh,0
nah katahuan paampihannya,0
MTQ apa ini ya Allah,0
hilang hapalan Al Quran dapatnya kada usah manusia Allah gin kada katuju acara nang kaini amun gawiannya kaitu,0
jakanya pacul hulu kupiah Pak supanan lawan kalakuan kaitu,0
nang buruknya haja kah min nang dihabarakan padahal banyak nang baik nangapa buruknya haja banua saurang jua kada kah adminnya nih banyak urang luar jadi katuju mambari supan Kab Banjar ,0
manyumpah bumi lamun kaini,0
kisah lalu,0
akun IG bininya adakah nang tahu,0
muhanya lanji lihati haja gayanya,1
salamat muha nyawa dipinandui seIndonesiaan,0
tabagus jua manukar pak habis di tampat,0
masih dinas kah urang ini,0
oh ini nah viral,0
adupan,1
mirip lawan nyawa,0
kada baakal,1
polisi bungul adupan,1
palir dua puluh dua puluh itu,1
tulung dikontrol palir ikam,1
muha ada lucu,0
mambari supan tahu sudah unda muhanya,0
kaya palir,1
p masuk,0
iya ini lah,0
muha nyawa kaya burit babi,1
negara kepolisian republik Indonesia,0
inya ini kada bapikir kah jampul nitizen labih karas pada kuitan tiri sayangi mental,0
lulus manyogok makanya kaya ini kalakuan kaya adupan,1
najis,1
ini kah,0
pina tuha,0
tandai muhanya si panjahat kelamin,1
oh ini kah urangnya dasar muha lanji banar pang,1
galianan,1
adupan,1
ini oknum kawanan lah,0
tukang basakian,1
sudah kaya nang paling jagau nyawa paman ai,0
tulung polisi nang kaini diampihi begawi,0
kapala abah nyawa adupan mama ikam lahung,1
sabuting oknum saban hari,0
pas haja lawan muhanya bungas kada,0
purun pada tikar,0
bungul,1
muha kaya tahi,1
palir,1
muha lawan kalakuan sama haja,0
kada baadab,1
muha kayak wadai kaini kisah jadi polisi,1
muha kaya burit adupan,1
mandi barang dahulu palir ai,1
katuju basakian ,1
urang kada waras,1
Bayu T T-nya puki,1
lanji,1
galianan,1
najis adupan,1
oh ini nang manyaki buhan ULM,0
oh ini,0
mati gin nyawa kana covid,1
mati gin,1
muha kaya paman paman nang bajualan cilok anjing,1
najis,1
polisi kalakuan kada baadab banar,1
seindonesian ini sampai dilapurakan ka urang sampai buhan produsen kratingdaeng mambaca pasan unda sampai kawanan Arab Saudi unda malihat statis W unda asli,0
nah mauntal kapur barus,0
nukar barang di mana pina kana banar barangnya bagus banar,0
nyawa kada takutan dilihati malaikat kah sudah siapkah dicabut nyawa tuh hadangi haja lagi,0
nang lagi viral nah,0
habar hanyar kakawanan,0
hawai bengkel palir,1
mandi palir muha ikam kaya burit,1
nah ini akun nang bujur,0
adupan,1
muha nyawa adupan,1
katuju basakian bungul,1
muha langkar jua jenglot,1
muha sudah kaya cawat haja harat banar,1
ini pelakunya,0
tandai muhanya,0
umpat maandak sandal,0
bungul,1
jajak sini muha nyawa,1
adupan nyawa sini nah bakalahi,1
katuju basakian tahi,1
katuju basakian adupan,1
muhanya kaya mandai takarusut,1
mandi barang dahulu adupan ai,1
kada langkar adupan muhannya rigat,1
cucuk haja jadi pelaku pemerkosaan sakalinya muhanya kaya daki katiak,1
mati haja gin nyawa palir,1
kaya palir nyawa,1
muha nyawa kawa adupan,1
ini pang muha India nah kada tahu supan,1
bangsat,1
bayu adupan,1
bayu puki,1
oh pian kah urangnya,0
munah umpat maandak kratingdaeng,0
cari habarnya sampai tuntung,0
baandah sandal nah paman ai,0
kaini haja lah muhanya baju banar ai harat nang malawani,0
muha makhluk nang binantang haja kada hakun dimiripakan bangsat,1
bakas talapak batis,0
muha kaya kuduk,1
muha kaya kuduk naruto,1
tes ,0
gigi haja kada rata maka kawa jadi polisi,1
barang lawas kada tapakai makanya kaini,0
takutan,0
lakas bigas mudahan dapat balasan nang sama,0
kalut dunia,0
parcuma haja digaji lamun kadada untungnya,0
muha handak basakian,1
paman kratingdaeng,0
merigattt,1
pacar nyw bai ,1
pangkat ja tinggi kelakuan kaya bala,1
tolol,1
modal saragam doang njir,0
lakas bigas,0
gapunya otak,1
nang viral menyaki mahasiswa nang dimabukinga diunjuki gaduk dalam kreteng deng ,0
palir palir,1
paman kratingdeng,0
najis nyawa dasar urang katuju basakian,1
ini nang viral itu,0
kratingdaeng kah kawal,0
lawas nah kada minum kratingdaeng,0
bisa jadi bahari kada payu sampai jadi abah abah jadi mainannya mambari minum,0
gagah banar sakalinya,0
waduh parah paman kaitu kalakuan,0
ini nang kratingdaeng itu unda kira satpam,0
masih bungasan katiak said,1
hah ini polisi unda kira satpam,0
kisah paling jadi tulang punggung kaluarga,0
guring haja pakai saragam,0
bisa turun panjualan kratingdaeng lamun kaini kisahnya ,0
oh ini urangnya,0
ini nang habarnya baisi bini di Jakarta salingkuh di Banjar tapi bini batagih Iphone manukar pakai duit salingkuhan kalinya anak urang diagahi jua,0
wadaw calun minantu idaman,0
kayapa ini,0
polisi bungul,1
kaini sakalinya bantuknya tukang kratingdaeng,0
bungas jua tukang harit di rumah unda,0
bangsat nyawa,1
paman kratingdaeng,0
kada bungas,1
gatuk paman kratingdaeng musik,0
talalu am sudah,0
tulung banar kakawanan ini nangapa unda tatinggal habarnya nah banyak nang meandak muhanya ini,0
paling kada lamun kada bungas itu baik kalakuan,0
pakai duit masuk polisi,1
bawa batanang,0
nang ini kah,0
giginya haja kada rata napa kawa jadi polisi,1
cucuk haja muhanya kaya urang katuju basakian,1
dasar muha katuju basakian ya Allah,1
mirip Fadhil,0
umpatan maandak tikar polisi kratingdaeng,0
oh ini tukang cabul,1
ya mantap,0
ini nah kawal palakunya,0
najis banar,1
kawa ini dijadiakan laki kadua pian habis Andre,0
kaya nah kaini haja,0
raminya cil,0
bah lah si bapak cabul banar ,1
oh muha kaini ini palakunya,0
palakunya muhanya maulah handak muak,1
ini nah kawal,0
baadah kratingdaeng,0
salang tapacul,0
ini urangnya kah,0
paling kada lamun kurang bagus muha jangan kurang bagus kalakuan jua,0
kanakan palir,1
ka naraka haja,1
najis,1
ini Kalimantam,0
galianan,1
uma lawan abahnya tasalah mandidik anak ini gawian buhan narkoba sakalinya utaknya nang mabuk,0
paman jangan paman,0
muhanya kaya orang katuju basakian,1
woy adupan,1
tahu sudah,0
bada baguna,0
kasiannya kana sarang,0
waduh,0
kada bungas banar mudahan lakas bigas pak,0
nah ini panjahatnya,0
ini kah urangnya nang baisi bini nang baisi simpanan tih,0
lamun inya umpat lumba mirip babi babinya juara 2,1
marigat heh,1
salamat jadi pangangguran ya manusia kada baakal,1
galianan banar anjing,1
kada lucu,0
oh ini urangnya sadar diri pak,0
kayapa ini hahaha,0
kada handak umpat manuntut nih produknya dibawa bawa,0
lamun kada bungas paling kada kalakuan nang bagus Pak ai,0
kasian anak urang paman,0
jadi ini kah si bungulnya,1
baandah kratingdaeng,0
bungul babi,1
kisahnya kayapa ini,0
cis dulu nah,0
baingat lawan umur pak,0
galianan,1
abdi negara ,0
kada bisa manukar lahung mang,0
tim baca komentar,0
nah muha polisinya,0
rami mambaca komentar,0
polisi lah kaini,0
harat banar nang nyawa katujui,0
palir kada sakolah bungul nih,1
warik,1
muka kaya kontol,1
banam ,1
apa ini kada tahu habar nah unda pina rami,0
aduh sudah bagawi haja kada bamodal,0
modal saragam haja asa himung sudah bangsat,1
minum kratingdaeng ujar  gratis ,0
astagfirullah ini kah urangnya muhanya kaya anu,0
kiranya unda haja nang bukah ka sini,0
basakian haja nang nyawa pikirakan,1
ini kah lain,0
mantan nyawa kalo fit,0
sakit kapala malihat,0
modal pang modal,0
pasti main FF,0
hai kawalan ayu bulik maapa di tampah sampah jadi galianan,1
kayapa ini Kak,0
babi nyawa adupan,1
cie kaburiat,0
HBI ujar kayapa fit tapi minum kratingdaeng dahulu,0
oh ini kah,0
bawai ke HBI pang Pak,0
oi kiyomasa nande nande gambare gambare,0
Yus kada bungas kalinya muha palakunyanya mahasisiwi ULM ini ,0
minta resep kratingdaengnya pang ,0
